Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-29 23:57:00.014,114279.9,0.006,BTCUSDT
2025-09-29 23:57:00.014,114279.9,0.021,BTCUSDT
2025-09-29 23:57:00.015,114279.9,0.006,BTCUSDT
2025-09-29 23:57:00.015,114279.9,0.021,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.003,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.004,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.016,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.052,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.037,114280.0,0.004,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.639,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.004,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.087,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.002,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.003,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.002,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.026,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.005,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.040,114280.0,0.001,BTCUSDT
2025-09-29 23:57:00.040,114280.1,0.001,BTCUSDT
2025-09-29 23:57:00.040,114280.1,0.001,BTCUSDT
2025-09-29 23:57:00.040,114280.1,0.001,BTCUSDT
2025-09-29 23:57:00.040,114280.2,0.001,BTCUSDT
2025-09-29 23:57:00.040,114280.2,0.002,BTCUSDT
2025-09-29 23:57:00.040,114280.4,0.008,BTCUSDT
2025-09-29 23:57:00.040,114280.7,0.002,BTCUSDT
2025-09-29 23:57:00.040,114280.8,0.002,BTCUSDT
2025-09-29 23:57:00.040,114281.3,0.001,BTCUSDT
2025-09-29 23:57:00.040,114281.3,0.001,BTCUSDT
2025-09-29 23:57:00.040,114281.3,0.002,BTCUSDT
2025-09-29 23:57:00.040,114281.4,0.002,BTCUSDT
2025-09-29 23:57:00.040,114281.7,0.002,BTCUSDT
2025-09-29 23:57:00.040,114281.9,0.001,BTCUSDT
2025-09-29 23:57:00.040,114282.0,0.002,BTCUSDT
2025-09-29 23:57:00.040,114282.1,0.02,BTCUSDT
2025-09-29 23:57:00.040,114282.3,0.002,BTCUSDT
2025-09-29 23:57:00.040,114282.3,0.001,BTCUSDT
2025-09-29 23:57:00.040,114282.4,0.002,BTCUSDT
2025-09-29 23:57:00.040,114282.4,0.002,BTCUSDT
2025-09-29 23:57:00.040,114282.4,0.001,BTCUSDT
2025-09-29 23:57:00.040,114282.6,0.002,BTCUSDT
2025-09-29 23:57:00.040,114282.7,0.001,BTCUSDT
2025-09-29 23:57:00.040,114282.8,0.002,BTCUSDT
2025-09-29 23:57:00.040,114282.8,0.005,BTCUSDT
2025-09-29 23:57:00.040,114283.2,0.002,BTCUSDT
2025-09-29 23:57:00.040,114283.2,0.026,BTCUSDT
2025-09-29 23:57:00.040,114283.5,0.001,BTCUSDT
2025-09-29 23:57:00.040,114283.5,0.002,BTCUSDT
2025-09-29 23:57:00.040,114283.8,0.002,BTCUSDT
2025-09-29 23:57:00.040,114284.0,0.002,BTCUSDT
2025-09-29 23:57:00.040,114284.3,0.003,BTCUSDT
2025-09-29 23:57:00.043,114284.4,0.002,BTCUSDT
2025-09-29 23:57:00.049,114284.5,0.087,BTCUSDT
2025-09-29 23:57:00.049,114284.5,0.111,BTCUSDT
2025-09-29 23:57:00.049,114284.5,0.198,BTCUSDT
2025-09-29 23:57:00.050,114284.5,0.052,BTCUSDT
2025-09-29 23:57:00.052,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.052,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.052,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.052,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.052,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.052,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.053,114284.5,0.003,BTCUSDT
2025-09-29 23:57:00.053,114284.5,0.013,BTCUSDT
2025-09-29 23:57:00.053,114284.5,0.022,BTCUSDT
2025-09-29 23:57:00.119,114284.4,0.002,BTCUSDT
2025-09-29 23:57:00.336,114284.5,0.029,BTCUSDT
2025-09-29 23:57:00.434,114284.5,0.023,BTCUSDT
2025-09-29 23:57:00.434,114284.5,0.087,BTCUSDT
2025-09-29 23:57:00.434,114284.5,0.087,BTCUSDT
2025-09-29 23:57:00.434,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.434,114284.5,0.003,BTCUSDT
2025-09-29 23:57:00.434,114284.5,0.339,BTCUSDT
2025-09-29 23:57:00.507,114284.5,0.13,BTCUSDT
2025-09-29 23:57:00.507,114284.5,0.003,BTCUSDT
2025-09-29 23:57:00.507,114284.5,0.008,BTCUSDT
2025-09-29 23:57:00.514,114284.5,0.063,BTCUSDT
2025-09-29 23:57:00.514,114284.5,0.004,BTCUSDT
2025-09-29 23:57:00.514,114284.5,0.087,BTCUSDT
2025-09-29 23:57:00.514,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.514,114284.5,0.002,BTCUSDT
2025-09-29 23:57:00.514,114284.5,0.002,BTCUSDT
2025-09-29 23:57:00.514,114284.5,0.001,BTCUSDT
2025-09-29 23:57:00.514,114284.6,0.001,BTCUSDT
2025-09-29 23:57:00.514,114284.6,0.001,BTCUSDT
2025-09-29 23:57:00.514,114284.7,0.025,BTCUSDT
2025-09-29 23:57:00.514,114284.8,0.002,BTCUSDT
2025-09-29 23:57:00.514,114285.0,0.005,BTCUSDT
2025-09-29 23:57:00.514,114285.0,0.003,BTCUSDT
2025-09-29 23:57:00.514,114285.0,0.002,BTCUSDT
2025-09-29 23:57:00.514,114285.6,0.001,BTCUSDT
2025-09-29 23:57:00.514,114285.6,0.001,BTCUSDT
2025-09-29 23:57:00.514,114285.6,0.002,BTCUSDT
2025-09-29 23:57:00.514,114285.7,0.005,BTCUSDT
2025-09-29 23:57:00.514,114286.0,0.001,BTCUSDT
2025-09-29 23:57:00.514,114286.1,0.001,BTCUSDT
2025-09-29 23:57:00.514,114286.2,0.002,BTCUSDT
2025-09-29 23:57:00.514,114286.8,0.002,BTCUSDT
2025-09-29 23:57:00.517,114287.0,0.015,BTCUSDT
2025-09-29 23:57:00.517,114287.0,0.002,BTCUSDT
2025-09-29 23:57:00.580,114286.9,0.248,BTCUSDT
2025-09-29 23:57:00.586,114287.0,0.08,BTCUSDT
2025-09-29 23:57:00.652,114287.0,0.071,BTCUSDT
2025-09-29 23:57:00.652,114287.0,0.159,BTCUSDT
2025-09-29 23:57:00.652,114287.0,0.015,BTCUSDT
2025-09-29 23:57:00.665,114287.0,0.684,BTCUSDT
2025-09-29 23:57:00.975,114287.0,0.002,BTCUSDT
2025-09-29 23:57:00.984,114287.0,0.205,BTCUSDT
2025-09-29 23:57:00.984,114287.0,0.044,BTCUSDT
2025-09-29 23:57:01.221,114286.9,0.001,BTCUSDT
2025-09-29 23:57:01.281,114287.0,0.029,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.087,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.001,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.001,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.001,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.016,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.001,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.001,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.003,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.003,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.007,BTCUSDT
2025-09-29 23:57:01.395,114287.0,0.434,BTCUSDT
2025-09-29 23:57:01.548,114286.9,0.001,BTCUSDT
2025-09-29 23:57:01.675,114286.9,0.002,BTCUSDT
2025-09-29 23:57:02.030,114286.9,0.002,BTCUSDT
2025-09-29 23:57:02.059,114287.0,0.001,BTCUSDT
2025-09-29 23:57:02.059,114287.0,0.001,BTCUSDT
2025-09-29 23:57:02.189,114287.0,0.029,BTCUSDT
2025-09-29 23:57:02.273,114286.9,0.005,BTCUSDT
2025-09-29 23:57:02.413,114286.9,0.023,BTCUSDT
2025-09-29 23:57:02.495,114287.0,0.405,BTCUSDT
2025-09-29 23:57:02.787,114286.9,0.008,BTCUSDT
2025-09-29 23:57:02.920,114287.0,0.056,BTCUSDT
2025-09-29 23:57:03.184,114287.0,0.029,BTCUSDT
2025-09-29 23:57:03.213,114287.0,0.001,BTCUSDT
2025-09-29 23:57:03.291,114287.0,0.023,BTCUSDT
2025-09-29 23:57:04.206,114287.0,0.029,BTCUSDT
2025-09-29 23:57:04.213,114286.9,0.001,BTCUSDT
2025-09-29 23:57:04.258,114286.9,0.018,BTCUSDT
2025-09-29 23:57:04.315,114287.0,0.078,BTCUSDT
2025-09-29 23:57:04.373,114287.0,0.05,BTCUSDT
2025-09-29 23:57:04.373,114287.0,0.087,BTCUSDT
2025-09-29 23:57:04.373,114287.0,0.028,BTCUSDT
2025-09-29 23:57:04.476,114287.0,0.001,BTCUSDT
2025-09-29 23:57:04.739,114287.0,0.02,BTCUSDT
2025-09-29 23:57:04.773,114286.9,0.043,BTCUSDT
2025-09-29 23:57:04.788,114286.9,0.009,BTCUSDT
2025-09-29 23:57:04.979,114287.0,0.001,BTCUSDT
2025-09-29 23:57:05.202,114287.0,0.029,BTCUSDT
